Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
82,2,1,1,1,Central Janatabad,3000000000.0,100000.0
125,2,0,1,0,Gheitarieh,1550000000.0,51666.67
60,2,0,1,1,Vahidieh,1280000000.0,42666.67
57,2,0,1,0,Salsabil,1200000000.0,40000.0
66,2,0,1,0,Afsarieh,1120000000.0,37333.33
80,2,1,1,1,West Ferdows Boulevard,3000000000.0,100000.0
46,1,1,1,1,Shahran,1700000000.0,56666.67
80,2,1,1,1,East Ferdows Boulevard,3000000000.0,100000.0
73,2,1,1,1,Southern Janatabad,3060000000.0,102000.0
115,2,0,0,0,Northern Janatabad,5175000000.0,172500.0
65,2,1,1,0,West Pars,1950000000.0,65000.0
72,2,1,1,1,Southern Janatabad,2550000000.0,85000.0
80,2,1,1,1,Southern Janatabad,3000000000.0,100000.0
80,2,1,1,1,Central Janatabad,3000000000.0,100000.0
97,2,1,1,1,Narmak,4000000000.0,133333.33
150,3,1,1,1,Niavaran,11000000000.0,366666.67
175,3,1,1,1,ShahrAra,7800000000.0,260000.0
74,1,0,1,1,Parand,480000000.0,16000.0
157,3,1,1,1,Marzdaran,10200000000.0,340000.0
92,2,1,1,1,Feiz Garden,3350000000.0,111666.67
190,3,1,1,1,Pasdaran,12350000000.0,411666.67
110,2,1,1,1,Pasdaran,8800000000.0,293333.33
50,1,0,1,0,Pirouzi,1100000000.0,36666.67
197,3,1,1,1,Marzdaran,15563000000.0,518766.67
107,2,1,1,1,Chidz,8600000000.0,286666.67
78,2,1,1,1,Farmanieh,7200000000.0,240000.0
46,1,1,1,1,Central Janatabad,1950000000.0,65000.0
112,2,1,1,1,Mahmoudieh,8400000000.0,280000.0
60,1,0,1,0,Tehran Now,1500000000.0,50000.0
128,3,1,1,1,Marzdaran,6700000000.0,223333.33
193,3,1,1,1,Kook,13000000000.0,433333.33
120,2,1,1,1,Niavaran,9000000000.0,300000.0
115,2,1,1,1,Ghoba,8150000000.0,271666.67
95,2,1,1,1,Southern Janatabad,3300000000.0,110000.0
92,2,1,1,1,Central Janatabad,3400000000.0,113333.33
71,2,1,1,0,West Ferdows Boulevard,2000000000.0,66666.67
95,2,1,1,1,Damavand,1750000000.0,58333.33
40,1,0,1,0,Salsabil,630000000.0,21000.0
52,1,1,1,1,Punak,2360000000.0,78666.67
84,2,1,1,1,Salsabil,1900000000.0,63333.33
80,2,1,1,1,Amirieh,1800000000.0,60000.0
58,1,0,1,0,Salsabil,715000000.0,23833.33
68,2,1,1,1,Shahran,2270000000.0,75666.67
90,2,1,1,1,Southern Janatabad,3350000000.0,111666.67
65,1,0,1,0,Republic,1400000000.0,46666.67
200,2,0,0,0,Rudhen,2850000000.0,95000.0
72,2,1,1,1,Amirieh,1670000000.0,55666.67
80,2,1,1,1,Qasr-od-Dasht,1800000000.0,60000.0
71,2,1,1,1,Amirieh,1650000088.0,55000.0
86,2,1,1,1,Amirieh,1980000000.0,66000.0
75,2,0,1,1,Parand,345000000.0,11500.0
54,1,1,1,1,West Ferdows Boulevard,22500000003.0,750000.0
60,1,1,1,1,Shahr-e-Ziba,1960000000.0,65333.33
105,3,1,1,1,East Ferdows Boulevard,5830000000.0,194333.33
72,2,1,1,1,Abazar,3350000000.0,111666.67
186,3,1,1,1,Pasdaran,9300000000.0,310000.0
110,2,1,1,1,Heravi,6050000000.0,201666.67
90,2,1,1,1,Southern Janatabad,3350000000.0,111666.67
84,2,1,1,1,Islamshahr,855000000.0,28500.0
53,1,0,0,0,Kahrizak,450000000.0,15000.0
63,3,0,1,0,Javadiyeh,1450000000.0,48333.33
53,1,0,1,0,Shahran,1470000000.0,49000.0
105,2,1,1,1,Southern Janatabad,3500000000.0,116666.67
100,2,1,1,1,Saadat Abad,4550000000.0,151666.67
93,2,1,1,1,Saadat Abad,3900000000.0,130000.0
83,3,0,0,0,Atabak,1286500000.0,42883.33
135,3,1,1,1,Saadat Abad,7500000000.0,250000.0
65,1,0,0,1,Saadat Abad,3490000000.0,116333.33
100,2,1,1,1,Saadat Abad,4480000000.0,149333.33
80,2,0,0,0,Damavand,750000000.0,25000.0
90,2,1,1,1,Saadat Abad,5250000000.0,175000.0
73,2,1,1,1,Central Janatabad,1900000000.0,63333.33
82,2,1,1,1,Shahran,3600000000.0,120000.0
148,3,1,1,1,Yousef Abad,8140000000.0,271333.33
90,2,1,0,1,Shahran,3150000000.0,105000.0
112,2,1,1,1,Darabad,7000000000.0,233333.33
45,1,0,0,1,Si Metri Ji,8900000000.0,296666.67
70,2,1,1,0,Narmak,1850000000.0,61666.67
107,2,1,1,1,Mirdamad,7597000000.0,253233.33
37,1,1,1,1,Tehransar,1180000000.0,39333.33
65,1,1,1,1,Jeyhoon,1725000000.0,57500.0
76,2,1,1,1,Shahr-e-Ziba,2850000000.0,95000.0
66,2,0,1,0,Yakhchiabad,1000000000.0,33333.33
130,3,1,1,1,Persian Gulf Martyrs Lake,865000000.0,28833.33
63,3,1,1,0,Shoosh,1200000000.0,40000.0
75,2,0,1,0,Shahrake Quds,500000000.0,16666.67
52,1,1,0,0,Jeyhoon,1200000000.0,40000.0
86,3,0,1,1,Parand,275000000.0,9166.67
58,1,0,0,1,Parand,246000000.0,8200.0
76,2,1,1,1,West Ferdows Boulevard,2600000000.0,86666.67
54,0,0,0,0,Shahrake Qods,470000000.0,15666.67
140,3,1,1,1,Daryan No,6300000000.0,210000.0
74,2,0,0,1,Parand,313000000.0,10433.33
186,3,1,1,1,Velenjak,15000000000.0,500000.0
140,3,1,1,1,Mehran,8400000000.0,280000.0
114,2,1,1,1,Persian Gulf Martyrs Lake,4000000000.0,133333.33
51,1,0,0,1,Ostad Moein,1100000000.0,36666.67
180,3,1,1,1,Kamranieh,14000000000.0,466666.67
70,1,1,1,1,Punak,3500000000.0,116666.67
120,3,1,1,1,Sattarkhan,5400000000.0,180000.0
137,3,1,1,1,Punak,6850000000.0,228333.33
92,2,1,1,1,Shahran,3220000000.0,107333.33
45,1,1,1,0,West Ferdows Boulevard,1650000000.0,55000.0
68,2,0,1,1,Waterfall,1000000000.0,33333.33
80,2,1,1,1,Punak,3760000000.0,125333.33
85,2,0,1,1,Central Janatabad,3200000000.0,106666.67
88,2,1,1,1,Central Janatabad,4000000000.0,133333.33
118,2,1,1,1,Mehran,7080000000.0,236000.0
180,3,1,1,0,Marzdaran,10800000000.0,360000.0
60,1,1,1,0,West Ferdows Boulevard,1860000000.0,62000.0
80,2,0,1,1,Shahryar,410000000.0,13666.67
86,2,0,1,0,Vahidiyeh,520000000.0,17333.33
123,3,1,1,1,Velenjak,12500000000.0,416666.67
148,3,1,1,1,Daryan No,6000000000.0,200000.0
80,2,1,1,1,Ostad Moein,2250000000.0,75000.0
58,1,0,0,1,Parand,325000000.0,10833.33
55,1,1,1,1,Punak,2300000000.0,76666.67
60,1,1,1,1,West Ferdows Boulevard,1950000000.0,65000.0
133,3,1,0,1,Shahrake Gharb,10000000000.0,333333.33
94,2,0,1,1,Damavand,595000000.0,19833.33
68,2,0,1,1,Beryanak,1258000000.0,41933.33
61,2,0,1,0,Andisheh,460000000.0,15333.33
75,2,1,1,1,West Ferdows Boulevard,2650000000.0,88333.33
81,2,1,1,1,West Ferdows Boulevard,4455000000.0,148500.0
74,2,1,1,1,Mehran,4070000000.0,135666.67
97,2,1,1,1,Shahran,2700000000.0,90000.0
94,2,1,1,1,Niavaran,8450000000.0,281666.67
113,3,1,1,1,Ostad Moein,3170000000.0,105666.67
63,1,1,1,0,Feiz Garden,1890000000.0,63000.0
86,2,1,1,1,Southern Janatabad,3500000000.0,116666.67
83,2,1,1,1,Niavaran,6800000000.0,226666.67
75,2,0,0,0,Parand,365000000.0,12166.67
105,2,1,1,1,Dorous,5600000000.0,186666.67
82,2,0,1,1,Parand,360000000.0,12000.0
